,party,text,label
259,gruene,Unterm Strich werden so Geringverdiener*innen und Familien entlastet und vor allem Menschen mit hohen Einkommen belastet.,503.0
260,gruene,"Bezieher*innen von Transferleistungen wie Arbeitslosengeld II oder Sozialhilfe profitieren ebenfalls, da das Energiegeld nicht auf die Grundsicherung angerechnet werden soll.",504.0
261,gruene,"Um zum Beispiel Pendler*innen mit niedrigen Einkommen bei der Anpassung zu unterstützen, legen wir einen Klimabonus-Fonds auf, der mit großzügigen Hilfen unterstützt, etwa beim Umstieg auf Bus und Bahn oder ein emissionsfreies Fahrzeug.",503.0
263,gruene,Wir wollen Klimaschutz systematisch in unsere Rechtsordnung aufnehmen.,501.0
264,gruene,Die Vorgaben des Pariser Klimavertrages sowie den Atomausstieg wollen wir im Grundgesetz verankern,204.0
265,gruene,und Ökologie als weiteres Grundprinzip staatlichen Handelns stärken.,501.0
266,gruene,"Dem Staat geben wir mehr Möglichkeiten, durch eine intelligente Steuergesetzgebung ressourcenschonendes Verhalten zu belohnen",416.2
267,gruene,und die Erzeugung von CO2 mit einem Preis zu versehen.,412.0
268,gruene,Für Genehmigungsprozesse führen wir eine Klimaverträglichkeitsprüfung ein.,501.0
269,gruene,"Mit einer CO2-Bremse machen wir Klimaschutz zur Querschnittsaufgabe, indem wir Gesetze auf ihre Klimawirkung hin prüfen, die Vereinbarkeit mit den nationalen Klimaschutzzielen und dem CO2- Budget sicherstellen und den möglichen Einsatz von klimafreundlichen Alternativen gewährleisten.",501.0
272,gruene,Nach dem Willen der Großen Koalition werden in Deutschland Kohlekraftwerke noch bis 2038 dem Klima und unserer Gesundheit schaden.,305.1
273,gruene,"Das ist mit den Klimazielen von Paris und dem 1,5- Grad-Pfad nicht vereinbar.",501.0
274,gruene,"Wir setzen uns dafür ein, den Kohleausstieg bis 2030 zu vollenden.",501.0
275,gruene,In diesem Sinne werden wir alle Möglichkeiten – auch auf EU-Ebene – nutzen.,501.0
276,gruene,"Um nicht erneut den Kohlekonzernen Milliarden an Steuergeldern zu schenken, werden wir die massiven Klimaschäden der Kohleverstromung einpreisen.",412.0
277,gruene,Das gelingt am besten über den EU- Emissionshandel – mit einem lenkenden CO2-Preis.,412.0
278,gruene,"Sollte dieser auf europäischer Ebene nicht schnell genug erreicht sein, setzen wir auf einen nationalen CO2-Mindestpreis im ETS für Industrie und Strom von 60 Euro pro Tonne CO2.",412.0
279,gruene,Ein beschleunigter Kohleausstieg bedarf im Sinne der Versorgungssicherheit eines massiven Ausbaus der erneuerbaren Energien und einer Ausrichtung des Energiemarktdesigns auf Sonne und Wind.,416.2
280,gruene,"Zugleich wollen wir für den Gesundheitsschutz die Grenzwerte für den Ausstoß von Schadstoffen, insbesondere Quecksilber, aus Großfeuerungsanlagen anschärfen.",403.0
281,gruene,Niemand soll mehr für einen Tagebau sein Zuhause verlassen müssen.,503.0
282,gruene,Den durch den Braunkohletagebau Garzweiler von Enteignung und Vertreibung bedrohten Menschen muss das Land Nordrhein-Westfalen endlich Planungs- und Rechtssicherheit für Erhalt und Zukunft ihrer Dörfer geben.,503.0
283,gruene,Dies wollen wir im Bund mit den richtigen Rahmenbedingungen unterstützen.,301.0
284,gruene,"Das Bergrecht werden wir grundlegend überarbeiten und Betroffenenrechte, Umwelt- und Naturschutz stärken.",501.0
285,gruene,"Naturholz ist als Rohstoff vielfältig einsetzbar und zu wertvoll, um es in Großkraftwerken zu verbrennen.",416.2
287,gruene,"Wir wollen eine Energiewende, bei der alle mitmachen können – Mieter*innen wie Hausbesitzer*innen.",416.2
288,gruene,"Unsere Dächer, Fassaden und Balkons können zu Kraftwerken werden – jede Fläche mit Solaranlage hilft dem Klimaschutz.",416.2
289,gruene,Die eigene Strom- und Wärmeenergie wird dezentral und vor Ort erzeugt und genutzt.,416.2
290,gruene,"Unser Ziel sind 1,5 Millionen neue Solardächer in den kommenden vier Jahren.",416.2
291,gruene,Deshalb werden wir Solardächer fördern und zum Standard machen.,416.2
292,gruene,"Beginnend mit Neubauten, öffentlichen und Gewerbegebäuden sowie Dachsanierungen wollen wir diesen neuen Standard perspektivisch auf den Bestand ausweiten.",416.2
293,gruene,"Leasing-, Pacht- und Contractingmodelle können hier unterstützend wirken.",416.2
294,gruene,Für besonders erhaltenswerte Bausubstanz werden wir Lösungsansätze erarbeiten.,416.2
295,gruene,Die Mieterstrom-Regeln werden wir deutlich vereinfachen und Mieterstromprojekte fördern.,416.2
296,gruene,"Bürokratische Hürden für die Nutzung des Stroms vom eigenen Dach wollen wir abbauen,",401.0
297,gruene,Eigenverbrauch und Direktvermarktung stärken.,416.2
299,gruene,"Die Photovoltaik wollen wir nicht nur auf die Dächer, sondern auch in die Fläche bringen, indem wir die politischen und rechtlichen Rahmenbedingungen verbessern und den Bau erleichtern.",416.2
300,gruene,"Der Ausbau soll vorzugsweise auf versiegelten Flächen, etwa über Parkplätzen, neben Autobahnen und Schienen und auf Konversions- oder Bergbaufolgeflächen, erfolgen und nicht auf wertvollem Ackerland.",703.1
301,gruene,"Neue Flächenkonkurrenzen wollen wir vermeiden und stellen den Mehrfachnutzen für Energieerzeugung, Biodiversität und Landwirtschaft in den Vordergrund.",416.2
302,gruene,"Agri-Photovoltaikanlagen, d. h. Stromproduktion und landwirtschaftliche bzw. gartenbauliche Nutzung auf einer Fläche, können einen wichtigen Beitrag für Klimaschutz und Ökologie leisten.",416.2
303,gruene,"Wenn man es richtig anstellt, können Freiflächenanlagen zu Lebensräumen werden.",501.0
304,gruene,Landwirtschaftsbetriebe sollen für ökologische Leistungen Geld erhalten und so zusätzliche Erträge erzielen.,703.1
305,gruene,"Wichtig ist zudem die Möglichkeit, direkte langfristige Stromlieferverträge abschließen zu können.",403.0
306,gruene,"Bei der Planung gilt es die Bürger*innen frühzeitig einzubeziehen und zu beteiligen,",202.1
307,gruene,von den Erlösen müssen die Kommunen profitieren.,301.0
309,gruene,"Auch bei der Windkraft müssen wir schneller vorankommen, zum Beispiel indem wir den Ausbau außerhalb der Ausschreibungen stärken.",416.2
310,gruene,"Beim Windausbau gilt es den Konflikt mit Natur- und Artenschutz zu minimieren, Anwohner*innen zu schützen und die Verfahren zur Genehmigung, auch durch den Abbau bürokratischer Hürden und klare Rahmenbedingungen, zu beschleunigen.",416.2
311,gruene,In einem ersten Schritt wollen wir die erneuerbaren Energien als zwingend für die Versorgungssicherheit definieren und dafür 2 Prozent der Fläche bundesweit nutzen.,416.2
312,gruene,Alle Bundesländer haben hierfür ihre entsprechenden Beiträge zu leisten.,302.0
313,gruene,Verhinderungsplanungen lehnen wir ab.,302.0
314,gruene,"Exzessive, pauschale Mindestabstände zu Siedlungen leisten keinen Beitrag zur Akzeptanzsteigerung.",416.2
315,gruene,"Wir sorgen mit frühzeitiger Bürger*innenbeteiligung vor Ort, klaren Vorrang- bzw. Eignungsgebieten für Wind sowie mit Ausschlussgebieten und gezielten Artenschutzprogrammen für eine anwohner*innenfreundliche und naturverträgliche Standortwahl",202.1
316,gruene,und stärken zugleich den Schutz von Vögeln und Fledermäusen.,501.0
317,gruene,"Wir werden die Planungen und Genehmigungen durch vereinfachte Verfahren, mehr Personal und einheitliche Bewertungsmaßstäbe beschleunigen.",303.0
318,gruene,"Repowering wollen wir erleichtern, sodass alte Windenergieanlagen am gleichen Standort zügig durch leistungsstärkere ersetzt werden können.",416.2
319,gruene,Über 20 Jahre alten Anlagen werden wir einen Weiterbetrieb ermöglichen.,416.2
320,gruene,"Den Bau von Windenergieanlagen auch in direkter Nähe zu Industrie und Gewerbe wollen wir unterstützen, um Strom dort zu produzieren, wo er gebraucht wird und wo der Lärmschutz von Anwohner*innen leichter zu gewährleisten ist.",416.2
321,gruene,"Wir bauen unsere Offshore- Parks weiter aus und verbinden sie in der Europäischen Energieunion mit den Solarparks der Mittelmeerstaaten, mit der Wasserkraft Skandinaviens und der Alpen.",107.0
322,gruene,"Je vernetzter, desto stärker.",107.0
323,gruene,Ein Kontinent ist für die Energiewende eine gute Größe.,416.2
325,gruene,"Wir wollen, dass von der Energiewende möglichst viele profitieren.",503.0
326,gruene,Deshalb werden wir Bürger*innen-Projekte bei Wind- und Solarparks besonders fördern und alle europarechtlich garantierten Möglichkeiten für Bürger*innen- Energiegemeinschaften vollumfänglich ausschöpfen.,202.1
327,gruene,"Die Kommunen beteiligen wir verbindlich an den Einnahmen aus den Erneuerbaren- Anlagen, sodass gerade der ländliche Raum von den Gewinnen profitiert.",301.0
328,gruene,"Zudem wollen wir Mieterstrom fördern, entbürokratisieren und so weiterentwickeln, dass Mieter*innen stärker vom Ausbau der Erneuerbaren profitieren.",403.0
330,gruene,"Klimaneutralität in weniger als 30 Jahren heißt, dass die eine fossile Infrastruktur nicht einfach durch eine andere fossile Infrastruktur ersetzt werden darf.",416.2
331,gruene,Wir leiten daher den Einstieg in den Ausstieg aus den Fossilen ein:,416.2
332,gruene,"Die Planung unserer Infrastruktur für Strom, Wärme und Wasserstoff braucht ein Update und muss Klimaneutralität in den Mittelpunkt stellen.",416.2
333,gruene,"Neue Gaskraftwerke oder Infrastrukturen, die wir für den Kohleausstieg brauchen, darf es deshalb überhaupt nur geben, wenn sie aktuell zwingend notwendig sind und bereits Wasserstoff-ready geplant und gebaut werden.",416.2
334,gruene,"Wir werden die rechtlichen Grundlagen dafür schaffen, dass neue Betriebsgenehmigungen zeitlich befristet erteilt werden",403.0
335,gruene,und den Wechsel von Erdgas zu erneuerbaren Energieträgern enthalten.,416.2
336,gruene,"Denn auch Erdgas ist ein klimaschädlicher Brennstoff, sein Gebrauch muss immer weiter abnehmen.",416.2
337,gruene,"Die extrem klimaschädlichen Emissionen, die bei Erdgasförderung und -transport entstehen, wollen wir schnellstmöglich reduzieren.",416.2
338,gruene,Neue Hafenterminals zur Anlandung von Flüssigerdgas sollen nicht mehr genehmigt werden.,416.2
339,gruene,"Neue Erdgas-Pipelines wie Nord Stream 2, die nicht auf grünen Wasserstoff ausgerichtet sind, zementieren auf Jahrzehnte Abhängigkeiten von klimaschädlichen Ressourcen, konterkarieren die Energiewende und sollten gestoppt werden.",416.2
341,gruene,"Wasserstoff aus erneuerbaren Energien, sogenannter grüner Wasserstoff, ist zentral für die Versorgungssicherheit in einer klimaneutralen Welt.",416.2
342,gruene,"Denn Wasserstoff ist gut speicherbar und, wenn er mit Strom aus erneuerbaren Energien hergestellt wird, auch klimafreundlich.",416.2
343,gruene,Deutschland ist bei den Technologien zur Erzeugung von Wasserstoff weit vorne.,416.2
344,gruene,Diese Führungsrolle wollen wir weiter ausbauen,601.1
345,gruene,und die entsprechende Infrastruktur dafür schaffen.,416.2
346,gruene,Mit Marktanreizen und einem umfassenden Förderprogramm werden wir die Kapazitäten zur Wasserstoffherstellung in Deutschland schaffen.,416.2
347,gruene,"Auch wenn grüner Wasserstoff prioritär bei uns produziert werden sollte, werden wir zur Bedarfsdeckung Wasserstoff importieren müssen.",107.0
348,gruene,Die Infrastruktur für Wasserstoffimporte müssen wir jetzt etablieren.,411.0
349,gruene,Für die Importe werden wir faire Kooperationen mit wind- und sonnenreichen Ländern anstoßen und ausbauen und die Exportländer bei der Energiewende unterstützen.,107.0
350,gruene,"Für den Erfolg dieser Kooperationen ist es unabdingbar, die lokale Bevölkerung einzubeziehen, Menschenrechte zu schützen, sich an den nachhaltigen Entwicklungszielen zu orientieren und dafür auch verbindliche Standards einzuführen.",107.0
351,gruene,"Damit Wasserstoff zur Klimaneutralität beiträgt, muss er aus erneuerbaren Energien hergestellt werden.",416.2
352,gruene,Das gilt auch für Wasserstoffimporte.,416.2
353,gruene,"Unser Ziel ist, dass erneuerbare Energien effizient und wirtschaftlich genutzt und Elektrolyseure systemdienlich eingesetzt werden.",416.2
354,gruene,"Wasserstoff oder synthetische Kraftstoffe dürfen nicht Teil einer Verzögerungstaktik sein, sondern sollen aktiv zu Klimaneutralität beitragen.",416.2
355,gruene,Die direkte Nutzung von Strom über Batterien oder Wärmepumpen ist in der Regel viel effizienter.,416.2
356,gruene,"Es gilt daher, Wasserstoff und synthetische Kraftstoffe gerade dort zum Einsatz zu bringen, wo sie wirklich gebraucht werden: etwa in der Industrie, in der Schifffahrt oder beim Flugverkehr.",416.2
358,gruene,"Die Einführung des Erneuerbare-Energien-Gesetzes (EEG) vor über 20 Jahren war der Startschuss für die Energiewende in Deutschland, inzwischen sind Sonne und Wind zu den günstigsten Energiequellen geworden.",416.2
359,gruene,"Doch jetzt, bei einem Erneuerbaren-Anteil von fast 50 Prozent im Strombereich, brauchen wir ein Marktdesign, das die Rahmenbedingungen für ein klimaneutrales Energiesystem richtig setzt: Es sichert den schnellen und günstigen Ausbau der Erneuerbaren, den wirtschaftlichen Betrieb von Speichern, flexiblen Erzeugern und Verbrauchern sowie einen ausreichenden Netzausbau.",416.2
360,gruene,Dafür treiben wir eine grundlegende Reform des Energierechts voran.,416.2
361,gruene,"Die Sektorenkopplung unterstützen wir, indem die systemdienliche Nutzung von erneuerbarem Strom gestärkt wird und regionale Unterschiede berücksichtigt werden.",416.2
362,gruene,"Erste Wind- und große Solaranlagen benötigen bereits heute keine EEG- Zahlungen mehr, und der Trend zu langfristigen Lieferverträgen zwischen Ökostromerzeugern und Verbraucher*innen unterstützt diese Entwicklung.",403.0
363,gruene,Ebenso sollen Endkund*innen den Strom künftig besser direkt von Ökostromerzeugern kaufen können.,403.0
364,gruene,Das EEG entwickeln wir so von einem Förder- zu einem Absicherungsinstrument des Erneuerbaren- Ausbaus weiter.,416.2
365,gruene,Die EEG- Umlage wird damit langfristig automatisch auslaufen.,403.0
367,gruene,"Um die Energiewende zum Erfolg führen zu können, müssen wir auch die Netze schneller ausbauen.",416.2
368,gruene,"Sie sorgen dafür, dass die Energie von dort, wo sie erzeugt wird, so schnell wie möglich dorthin gelangt, wo sie benötigt wird.",411.0
369,gruene,"Ein kluger Mix aus lokaler Erzeugung, Speichern und flexiblen Verbrauchern senkt die Kosten und erhöht die Versorgungssicherheit.",403.0
370,gruene,"Voraussetzung für einen weiteren Netzausbau ist, dass er systemdienlich erfolgt und alle Möglichkeiten ausgeschöpft werden, die bestehenden Netze optimal auszunutzen und durch intelligente Systeme und Speicher zu ergänzen.",411.0
371,gruene,Wesentlich ist eine frühzeitige Bürger*innenbeteiligung.,202.1
372,gruene,"Sie erhöht die Qualität der Planung und trägt nachweislich dazu bei, dass potenzielle Klagegründe bereits zu Beginn gemeinsam ausgeräumt statt am Ende vor Gericht geklärt werden.",202.1
373,gruene,Klar ist auch: Die Erneuerbaren genießen Vorrang im Netz.,416.2
374,gruene,"Da Stromübertragungsnetze natürliche Monopole und kritische Infrastruktur darstellen, wollen wir den öffentlichen Einfluss darauf stärken.",411.0
375,gruene,Dazu wollen wir nach Möglichkeit die staatlichen Anteile an den vier Übertragungsnetzbetreibern in Deutschland erhöhen und sie in eine Bundesnetzgesellschaft in Bundeshand überführen.,413.0
376,gruene,"Wir treiben außerdem eine Reform der Netzentgelte voran, die die Transparenz stärkt,",403.0
377,gruene,die Kosten der Energiewende fair verteilt,503.0
378,gruene,und eine Benachteiligung ländlicher Regionen – insbesondere im Norden und Osten – bei der Finanzierung notwendiger Netzausbaukosten beseitigt.,301.0
380,gruene,"Es ist höchste Zeit, dass alle Neubauten und Bauwerke inklusive der Baustoffe im gesamten Lebenszyklus klimaneutral geplant werden und entsprechend umfassende energetische Sanierungen erfolgen.",416.2
381,gruene,"Dreh- und Angelpunkt ist die Festlegung hoher Bau- und Sanierungsstandards: bei Neubauten KfW 40, was in etwa dem Passivhausstandard entspricht, im Gebäudebestand nach Sanierung KfW 55 – mit Ausnahmen für denkmalgeschützte Gebäude.",416.2
382,gruene,"Die KfW-Förderprogramme werden wir weiterentwickeln, auch in Bezug auf die Verwendung nachhaltiger Baustoffe.",416.2
383,gruene,"Für die Aussöhnung von Baukultur und energetischer Sanierung wollen wir klare Regelungen schaffen, die beiden Zielen angemessen sind.",416.2
